  -90.0000    0.0000   22.1263
  -90.0000    3.0000   22.1263
  -90.0000    6.0000   22.1263
  -90.0000    9.0000   22.1263
  -90.0000   12.0000   22.1263
  -90.0000   15.0000   22.1263
  -90.0000   18.0000   22.1263
  -90.0000   21.0000   22.1263
  -90.0000   24.0000   22.1263
  -90.0000   27.0000   22.1263
  -90.0000   30.0000   22.1263
  -90.0000   33.0000   22.1263
  -90.0000   36.0000   22.1263
  -90.0000   39.0000   22.1263
  -90.0000   42.0000   22.1263
  -90.0000   45.0000   22.1263
  -90.0000   48.0000   22.1263
  -90.0000   51.0000   22.1263
  -90.0000   54.0000   22.1263
  -90.0000   57.0000   22.1263
  -90.0000   60.0000   22.1263
  -90.0000   63.0000   22.1263
  -90.0000   66.0000   22.1263
  -90.0000   69.0000   22.1263
  -90.0000   72.0000   22.1263
  -90.0000   75.0000   22.1263
  -90.0000   78.0000   22.1263
  -90.0000   81.0000   22.1263
  -90.0000   84.0000   22.1263
  -90.0000   87.0000   22.1263
  -90.0000   90.0000   22.1263
  -90.0000   93.0000   22.1263
  -90.0000   96.0000   22.1263
  -90.0000   99.0000   22.1263
  -90.0000  102.0000   22.1263
  -90.0000  105.0000   22.1263
  -90.0000  108.0000   22.1263
  -90.0000  111.0000   22.1263
  -90.0000  114.0000   22.1263
  -90.0000  117.0000   22.1263
  -90.0000  120.0000   22.1263
  -90.0000  123.0000   22.1263
  -90.0000  126.0000   22.1263
  -90.0000  129.0000   22.1263
  -90.0000  132.0000   22.1263
  -90.0000  135.0000   22.1263
  -90.0000  138.0000   22.1263
  -90.0000  141.0000   22.1263
  -90.0000  144.0000   22.1263
  -90.0000  147.0000   22.1263
  -90.0000  150.0000   22.1263
  -90.0000  153.0000   22.1263
  -90.0000  156.0000   22.1263
  -90.0000  159.0000   22.1263
  -90.0000  162.0000   22.1263
  -90.0000  165.0000   22.1263
  -90.0000  168.0000   22.1263
  -90.0000  171.0000   22.1263
  -90.0000  174.0000   22.1263
  -90.0000  177.0000   22.1263
  -90.0000  180.0000   22.1263
  -90.0000  183.0000   22.1263
  -90.0000  186.0000   22.1263
  -90.0000  189.0000   22.1263
  -90.0000  192.0000   22.1263
  -90.0000  195.0000   22.1263
  -90.0000  198.0000   22.1263
  -90.0000  201.0000   22.1263
  -90.0000  204.0000   22.1263
  -90.0000  207.0000   22.1263
  -90.0000  210.0000   22.1263
  -90.0000  213.0000   22.1263
  -90.0000  216.0000   22.1263
  -90.0000  219.0000   22.1263
  -90.0000  222.0000   22.1263
  -90.0000  225.0000   22.1263
  -90.0000  228.0000   22.1263
  -90.0000  231.0000   22.1263
  -90.0000  234.0000   22.1263
  -90.0000  237.0000   22.1263
  -90.0000  240.0000   22.1263
  -90.0000  243.0000   22.1263
  -90.0000  246.0000   22.1263
  -90.0000  249.0000   22.1263
  -90.0000  252.0000   22.1263
  -90.0000  255.0000   22.1263
  -90.0000  258.0000   22.1263
  -90.0000  261.0000   22.1263
  -90.0000  264.0000   22.1263
  -90.0000  267.0000   22.1263
  -90.0000  270.0000   22.1263
  -90.0000  273.0000   22.1263
  -90.0000  276.0000   22.1263
  -90.0000  279.0000   22.1263
  -90.0000  282.0000   22.1263
  -90.0000  285.0000   22.1263
  -90.0000  288.0000   22.1263
  -90.0000  291.0000   22.1263
  -90.0000  294.0000   22.1263
  -90.0000  297.0000   22.1263
  -90.0000  300.0000   22.1263
  -90.0000  303.0000   22.1263
  -90.0000  306.0000   22.1263
  -90.0000  309.0000   22.1263
  -90.0000  312.0000   22.1263
  -90.0000  315.0000   22.1263
  -90.0000  318.0000   22.1263
  -90.0000  321.0000   22.1263
  -90.0000  324.0000   22.1263
  -90.0000  327.0000   22.1263
  -90.0000  330.0000   22.1263
  -90.0000  333.0000   22.1263
  -90.0000  336.0000   22.1263
  -90.0000  339.0000   22.1263
  -90.0000  342.0000   22.1263
  -90.0000  345.0000   22.1263
  -90.0000  348.0000   22.1263
  -90.0000  351.0000   22.1263
  -90.0000  354.0000   22.1263
  -90.0000  357.0000   22.1263
  -90.0000  360.0000   22.1263
  -87.0000    0.0000   23.2602
  -87.0000    3.0000   23.0712
  -87.0000    6.0000   22.9683
  -87.0000    9.0000   22.9248
  -87.0000   12.0000   22.9209
  -87.0000   15.0000   22.9206
  -87.0000   18.0000   22.9220
  -87.0000   21.0000   22.9231
  -87.0000   24.0000   22.9158
  -87.0000   27.0000   22.8986
  -87.0000   30.0000   26.5000
  -87.0000   33.0000   22.8832
  -87.0000   36.0000   22.8640
  -87.0000   39.0000   22.8315
  -87.0000   42.0000   22.8092
  -87.0000   45.0000   26.5000
  -87.0000   48.0000   26.5000
  -87.0000   51.0000   26.5000
  -87.0000   54.0000   26.5000
  -87.0000   57.0000   26.5000
  -87.0000   60.0000   26.5000
  -87.0000   63.0000   26.5000
  -87.0000   66.0000   26.5000
  -87.0000   69.0000   22.9360
  -87.0000   72.0000   22.8949
  -87.0000   75.0000   22.8509
  -87.0000   78.0000   26.5000
  -87.0000   81.0000   26.5000
  -87.0000   84.0000   26.5000
  -87.0000   87.0000   26.5000
  -87.0000   90.0000   26.5000
  -87.0000   93.0000   26.5000
  -87.0000   96.0000   26.5000
  -87.0000   99.0000   23.0082
  -87.0000  102.0000   22.9341
  -87.0000  105.0000   26.5000
  -87.0000  108.0000   26.5000
  -87.0000  111.0000   26.5000
  -87.0000  114.0000   26.5000
  -87.0000  117.0000   26.5000
  -87.0000  120.0000   26.5000
  -87.0000  123.0000   26.5000
  -87.0000  126.0000   26.5000
  -87.0000  129.0000   26.5000
  -87.0000  132.0000   26.5000
  -87.0000  135.0000   26.5000
  -87.0000  138.0000   26.5000
  -87.0000  141.0000   26.5000
  -87.0000  144.0000   26.5000
  -87.0000  147.0000   26.5000
  -87.0000  150.0000   26.5000
  -87.0000  153.0000   26.5000
  -87.0000  156.0000   26.5000
  -87.0000  159.0000   26.5000
  -87.0000  162.0000   26.5000
  -87.0000  165.0000   26.5000
  -87.0000  168.0000   26.5000
  -87.0000  171.0000   26.5000
  -87.0000  174.0000   26.5000
  -87.0000  177.0000   26.5000
  -87.0000  180.0000   26.5000
  -87.0000  183.0000   26.5000
  -87.0000  186.0000   26.5000
  -87.0000  189.0000   21.3876
  -87.0000  192.0000   21.3820
  -87.0000  195.0000   26.5000
  -87.0000  198.0000   26.5000
  -87.0000  201.0000   26.5000
  -87.0000  204.0000   26.5000
  -87.0000  207.0000   26.5000
  -87.0000  210.0000   26.5000
  -87.0000  213.0000   26.5000
  -87.0000  216.0000   26.5000
  -87.0000  219.0000   26.5000
  -87.0000  222.0000   26.5000
  -87.0000  225.0000   26.5000
  -87.0000  228.0000   26.5000
  -87.0000  231.0000   26.5000
  -87.0000  234.0000   26.5000
  -87.0000  237.0000   26.5000
  -87.0000  240.0000   26.5000
  -87.0000  243.0000   26.5000
  -87.0000  246.0000   26.5000
  -87.0000  249.0000   26.5000
  -87.0000  252.0000   26.5000
  -87.0000  255.0000   26.5000
  -87.0000  258.0000   26.5000
  -87.0000  261.0000   26.5000
  -87.0000  264.0000   26.5000
  -87.0000  267.0000   26.5000
  -87.0000  270.0000   26.5000
  -87.0000  273.0000   26.5000
  -87.0000  276.0000   21.4404
  -87.0000  279.0000   21.4984
  -87.0000  282.0000   21.5623
  -87.0000  285.0000   21.6299
  -87.0000  288.0000   21.7064
  -87.0000  291.0000   21.7851
  -87.0000  294.0000   21.8666
  -87.0000  297.0000   21.9381
  -87.0000  300.0000   22.0051
  -87.0000  303.0000   22.0839
  -87.0000  306.0000   22.1621
  -87.0000  309.0000   22.2388
  -87.0000  312.0000   22.3152
  -87.0000  315.0000   22.3922
  -87.0000  318.0000   22.4561
  -87.0000  321.0000   22.5194
  -87.0000  324.0000   22.5806
  -87.0000  327.0000   22.6103
  -87.0000  330.0000   22.6249
  -87.0000  333.0000   22.6246
  -87.0000  336.0000   22.6287
  -87.0000  339.0000   22.6406
  -87.0000  342.0000   22.6594
  -87.0000  345.0000   22.6820
  -87.0000  348.0000   22.8816
  -87.0000  351.0000   26.5000
  -87.0000  354.0000   26.5000
  -87.0000  357.0000   26.5000
  -87.0000  360.0000   23.2602
  -84.0000    0.0000   24.1957
  -84.0000    3.0000   23.9332
  -84.0000    6.0000   23.7934
  -84.0000    9.0000   23.7059
  -84.0000   12.0000   23.7061
  -84.0000   15.0000   23.6900
  -84.0000   18.0000   23.6719
  -84.0000   21.0000   23.6385
  -84.0000   24.0000   23.5956
  -84.0000   27.0000   23.5341
  -84.0000   30.0000   26.5000
  -84.0000   33.0000   23.5052
  -84.0000   36.0000   23.4819
  -84.0000   39.0000   23.4361
  -84.0000   42.0000   26.5000
  -84.0000   45.0000   26.5000
  -84.0000   48.0000   26.5000
  -84.0000   51.0000   26.5000
  -84.0000   54.0000   26.5000
  -84.0000   57.0000   26.5000
  -84.0000   60.0000   26.5000
  -84.0000   63.0000   26.5000
  -84.0000   66.0000   26.5000
  -84.0000   69.0000   26.5000
  -84.0000   72.0000   23.6163
  -84.0000   75.0000   23.5595
  -84.0000   78.0000   23.4935
  -84.0000   81.0000   26.5000
  -84.0000   84.0000   26.5000
  -84.0000   87.0000   26.5000
  -84.0000   90.0000   26.5000
  -84.0000   93.0000   26.5000
  -84.0000   96.0000   26.5000
  -84.0000   99.0000   23.8775
  -84.0000  102.0000   23.7401
  -84.0000  105.0000   26.5000
  -84.0000  108.0000   26.5000
  -84.0000  111.0000   26.5000
  -84.0000  114.0000   26.5000
  -84.0000  117.0000   26.5000
  -84.0000  120.0000   26.5000
  -84.0000  123.0000   22.8436
  -84.0000  126.0000   22.7239
  -84.0000  129.0000   22.6314
  -84.0000  132.0000   22.5544
  -84.0000  135.0000   22.4778
  -84.0000  138.0000   22.4180
  -84.0000  141.0000   22.3331
  -84.0000  144.0000   22.1982
  -84.0000  147.0000   22.0665
  -84.0000  150.0000   21.9364
  -84.0000  153.0000   21.8239
  -84.0000  156.0000   21.7179
  -84.0000  159.0000   21.6303
  -84.0000  162.0000   21.5453
  -84.0000  165.0000   21.4608
  -84.0000  168.0000   21.3757
  -84.0000  171.0000   21.2909
  -84.0000  174.0000   21.2087
  -84.0000  177.0000   21.1283
  -84.0000  180.0000   21.0482
  -84.0000  183.0000   20.9760
  -84.0000  186.0000   20.9047
  -84.0000  189.0000   20.8363
  -84.0000  192.0000   20.8130
  -84.0000  195.0000   26.5000
  -84.0000  198.0000   26.5000
  -84.0000  201.0000   26.5000
  -84.0000  204.0000   26.5000
  -84.0000  207.0000   26.5000
  -84.0000  210.0000   26.5000
  -84.0000  213.0000   26.5000
  -84.0000  216.0000   26.5000
  -84.0000  219.0000   26.5000
  -84.0000  222.0000   26.5000
  -84.0000  225.0000   26.5000
  -84.0000  228.0000   26.5000
  -84.0000  231.0000   26.5000
  -84.0000  234.0000   26.5000
  -84.0000  237.0000   26.5000
  -84.0000  240.0000   26.5000
  -84.0000  243.0000   26.5000
  -84.0000  246.0000   26.5000
  -84.0000  249.0000   26.5000
  -84.0000  252.0000   26.5000
  -84.0000  255.0000   26.5000
  -84.0000  258.0000   26.5000
  -84.0000  261.0000   26.5000
  -84.0000  264.0000   26.5000
  -84.0000  267.0000   26.5000
  -84.0000  270.0000   26.5000
  -84.0000  273.0000   20.7261
  -84.0000  276.0000   20.8290
  -84.0000  279.0000   20.9450
  -84.0000  282.0000   21.0742
  -84.0000  285.0000   21.2114
  -84.0000  288.0000   21.3664
  -84.0000  291.0000   21.5262
  -84.0000  294.0000   21.6931
  -84.0000  297.0000   21.8508
  -84.0000  300.0000   22.0049
  -84.0000  303.0000   22.1673
  -84.0000  306.0000   22.3283
  -84.0000  309.0000   22.4840
  -84.0000  312.0000   22.6273
  -84.0000  315.0000   22.7655
  -84.0000  318.0000   22.8806
  -84.0000  321.0000   22.9946
  -84.0000  324.0000   23.1043
  -84.0000  327.0000   23.1680
  -84.0000  330.0000   23.2095
  -84.0000  333.0000   23.2262
  -84.0000  336.0000   23.2457
  -84.0000  339.0000   23.2690
  -84.0000  342.0000   23.3022
  -84.0000  345.0000   23.3414
  -84.0000  348.0000   23.6362
  -84.0000  351.0000   26.5000
  -84.0000  354.0000   26.5000
  -84.0000  357.0000   26.5000
  -84.0000  360.0000   24.1957
  -81.0000    0.0000   26.5000
  -81.0000    3.0000   24.6717
  -81.0000    6.0000   24.6201
  -81.0000    9.0000   24.5873
  -81.0000   12.0000   24.4828
  -81.0000   15.0000   24.4443
  -81.0000   18.0000   24.3692
  -81.0000   21.0000   24.2686
  -81.0000   24.0000   24.1388
  -81.0000   27.0000   24.0229
  -81.0000   30.0000   26.5000
  -81.0000   33.0000   26.5000
  -81.0000   36.0000   24.0086
  -81.0000   39.0000   23.9476
  -81.0000   42.0000   26.5000
  -81.0000   45.0000   26.5000
  -81.0000   48.0000   26.5000
  -81.0000   51.0000   26.5000
  -81.0000   54.0000   26.5000
  -81.0000   57.0000   26.5000
  -81.0000   60.0000   26.5000
  -81.0000   63.0000   26.5000
  -81.0000   66.0000   26.5000
  -81.0000   69.0000   26.5000
  -81.0000   72.0000   26.5000
  -81.0000   75.0000   24.1317
  -81.0000   78.0000   24.0464
  -81.0000   81.0000   26.5000
  -81.0000   84.0000   24.2012
  -81.0000   87.0000   24.2732
  -81.0000   90.0000   24.3637
  -81.0000   93.0000   24.4461
  -81.0000   96.0000   24.6513
  -81.0000   99.0000   24.6053
  -81.0000  102.0000   24.4514
